06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HISTORY)- NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP05.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HISTORY)-OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP05.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HISTORY)-NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP05.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HISTORY)- OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP05.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- HISTORY)-NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP05.pdf
05-10-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (PUBLIC ADMINISTRATION),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP08.pdf
06-11-2010,200901,ROLL NUMBERS OF ELIGIBLE CANDIDATES CONSIDERED FOR PREPARATION (EXCLUDING NON ELIGIBLE CANDIDATES) OF RESULT OF WRITTEN EXAM POST - ASSIST. PROFESSOR (PUBLIC ADMINISTRATION),https://psc.cg.gov.in/pdf/RESULT/AP09/3/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PUBLIC ADMINISTRATION) NON SUBMISSION OF NET / SET / PH.D/ M.PHIL ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.1/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PUBLIC ADMINISTRATION)OVER AGE AS ON 01/01/2010,https://psc.cg.gov.in/pdf/RESULT/AP09/2.2/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PUBLIC ADMINISTRATION) NOT OBTAINING QUALIFYING MARKS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.3/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PUBLIC ADMINISTRATION)-OTHER REASONS,https://psc.cg.gov.in/pdf/RESULT/AP09/2.4/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES (NON ELIGIBLE) - (SUBJECT- PUBLIC ADMINISTRATION)- NOT OBTAINING QUALIFYING PERCENTAGE IN POST GRADUATION ,https://psc.cg.gov.in/pdf/RESULT/AP09/2.5/AP08.pdf
06-11-2010,200901,LIST OF CANDIDATES PROVISIONALLY SHORT LISTED FOR INTERVIEW POST-ASSIST. PROFESSOR (ANTHROPOLOGY),https://psc.cg.gov.in/pdf/RESULT/AP09/1/AP09.pdf
